sitting_id,trial,duration,start_time,type,correctResponse,response,correct,rt
1162287,3,259,"2015-09-10 11:45:08",inst2,0,0,1,5194
1162287,4,259,"2015-09-10 11:45:08",testbig,2,2,1,10832
1162287,5,259,"2015-09-10 11:45:08",test,1,1,1,13135
1162287,6,259,"2015-09-10 11:45:08",test,4,4,1,5267
1162287,7,259,"2015-09-10 11:45:08",test,3,3,1,5368
1162287,8,259,"2015-09-10 11:45:08",test,1,1,1,5427
1162287,9,259,"2015-09-10 11:45:08",test,3,3,1,42962
1162287,10,259,"2015-09-10 11:45:08",test,3,1,0,6724
1162287,11,259,"2015-09-10 11:45:08",test,4,5,0,38399
1162287,12,259,"2015-09-10 11:45:08",test,4,4,1,8513
1162287,13,259,"2015-09-10 11:45:08",test,1,1,1,8222
1162287,14,259,"2015-09-10 11:45:08",test,5,1,0,5807
1162287,15,259,"2015-09-10 11:45:08",test,1,1,1,9442
1162287,16,259,"2015-09-10 11:45:08",test,2,2,1,24643
1162287,17,259,"2015-09-10 11:45:08",test,3,5,0,7953
1162287,18,259,"2015-09-10 11:45:08",test,2,5,0,17067
1162287,19,259,"2015-09-10 11:45:08",test,5,1,0,15148
1162416,1,322,"2015-09-10 13:22:57",prac_test,3,3,1,86588
1162416,2,322,"2015-09-10 13:22:57",prac_test,1,1,1,27029
1162416,3,322,"2015-09-10 13:22:57",inst2,0,0,1,24733
1162416,4,322,"2015-09-10 13:22:57",testbig,2,2,1,14249
1162416,5,322,"2015-09-10 13:22:57",test,1,1,1,13235
1162416,6,322,"2015-09-10 13:22:57",test,4,4,1,17532
1162416,7,322,"2015-09-10 13:22:57",test,3,3,1,11683
1162416,8,322,"2015-09-10 13:22:57",test,1,1,1,9743
1162416,9,322,"2015-09-10 13:22:57",test,3,3,1,7487
1162416,10,322,"2015-09-10 13:22:57",test,3,3,1,22983
1162416,11,322,"2015-09-10 13:22:57",test,4,5,0,21725
1162416,12,322,"2015-09-10 13:22:57",test,4,4,1,18278
1162416,13,322,"2015-09-10 13:22:57",test,1,3,0,9060
1162416,14,322,"2015-09-10 13:22:57",test,5,1,0,9928
1162416,15,322,"2015-09-10 13:22:57",test,1,4,0,7290
1162449,1,502,"2015-09-10 14:04:33",prac_test,3,3,1,356642
1162449,2,502,"2015-09-10 14:04:33",prac_test,1,1,1,4031
1162449,3,502,"2015-09-10 14:04:33",inst2,0,0,1,933
1162449,4,502,"2015-09-10 14:04:33",testbig,2,1,0,4745
1162449,5,502,"2015-09-10 14:04:33",test,1,1,1,7843
1162449,6,502,"2015-09-10 14:04:33",test,4,2,0,4833
1162449,7,502,"2015-09-10 14:04:33",test,3,3,1,4757
1162449,8,502,"2015-09-10 14:04:33",test,1,1,1,5318
1162449,9,502,"2015-09-10 14:04:33",test,3,3,1,4958
1162449,10,502,"2015-09-10 14:04:33",test,3,1,0,7672
1162449,11,502,"2015-09-10 14:04:33",test,4,5,0,7672
1162449,12,502,"2015-09-10 14:04:33",test,4,4,1,5948
1162449,13,502,"2015-09-10 14:04:33",test,1,3,0,3103
1162449,14,502,"2015-09-10 14:04:33",test,5,1,0,3942
1162449,15,502,"2015-09-10 14:04:33",test,1,1,1,4773
1162449,16,502,"2015-09-10 14:04:33",test,2,4,0,17858
1162449,17,502,"2015-09-10 14:04:33",test,3,3,1,5933
1162449,18,502,"2015-09-10 14:04:33",test,2,5,0,6979
1162449,19,502,"2015-09-10 14:04:33",test,5,1,0,4694
1162449,20,502,"2015-09-10 14:04:33",test,4,2,0,13378
1162455,1,158,"2015-09-10 14:13:23",prac_test,3,3,1,20344
1162455,2,158,"2015-09-10 14:13:23",prac_test,1,1,1,2720
1162455,3,158,"2015-09-10 14:13:23",inst2,0,0,1,1583
1162455,4,158,"2015-09-10 14:13:23",testbig,2,2,1,5995
1162455,5,158,"2015-09-10 14:13:23",test,1,1,1,12622
1162455,6,158,"2015-09-10 14:13:23",test,4,2,0,4276
1162455,7,158,"2015-09-10 14:13:23",test,3,3,1,4443
1162455,8,158,"2015-09-10 14:13:23",test,1,3,0,3376
1162455,9,158,"2015-09-10 14:13:23",test,3,2,0,3621
1162455,10,158,"2015-09-10 14:13:23",test,3,3,1,1009
1162455,11,158,"2015-09-10 14:13:23",test,4,2,0,777
1162455,12,158,"2015-09-10 14:13:23",test,4,4,1,717
1162455,13,158,"2015-09-10 14:13:23",test,1,1,1,17354
1162455,14,158,"2015-09-10 14:13:23",test,5,5,1,12835
1162455,15,158,"2015-09-10 14:13:23",test,1,5,0,4166
1162455,16,158,"2015-09-10 14:13:23",test,2,4,0,10100
1162455,17,158,"2015-09-10 14:13:23",test,3,5,0,12783
1162714,1,488,"2015-09-10 19:08:28",prac_test,3,3,1,17209
1162714,2,488,"2015-09-10 19:08:28",prac_test,1,1,1,11331
1162714,3,488,"2015-09-10 19:08:28",inst2,0,0,1,336
1162714,4,488,"2015-09-10 19:08:28",testbig,2,2,1,12643
1162714,5,488,"2015-09-10 19:08:28",test,1,1,1,12162
1162714,6,488,"2015-09-10 19:08:28",test,4,4,1,6915
1162714,7,488,"2015-09-10 19:08:28",test,3,3,1,5432
1162714,8,488,"2015-09-10 19:08:28",test,1,1,1,4179
1162714,9,488,"2015-09-10 19:08:28",test,3,3,1,57005
1162714,10,488,"2015-09-10 19:08:28",test,3,1,0,11390
1162714,11,488,"2015-09-10 19:08:28",test,4,5,0,10523
1162714,12,488,"2015-09-10 19:08:28",test,4,4,1,10760
1162714,13,488,"2015-09-10 19:08:28",test,1,1,1,10433
1162714,14,488,"2015-09-10 19:08:28",test,5,5,1,14626
1162714,15,488,"2015-09-10 19:08:28",test,1,3,0,14131
1162714,16,488,"2015-09-10 19:08:28",test,2,1,0,13159
1162714,17,488,"2015-09-10 19:08:28",test,3,3,1,10838
1162714,18,488,"2015-09-10 19:08:28",test,2,2,1,7249
1162714,19,488,"2015-09-10 19:08:28",test,5,5,1,13360
1162714,20,488,"2015-09-10 19:08:28",test,4,5,0,12461
1162714,21,488,"2015-09-10 19:08:28",test,2,2,1,10167
1162714,22,488,"2015-09-10 19:08:28",test,1,1,1,20394
1162714,23,488,"2015-09-10 19:08:28",test,2,1,0,16997
1162714,24,488,"2015-09-10 19:08:28",test,5,5,1,19246
1162714,25,488,"2015-09-10 19:08:28",testsmall,3,4,0,33696
1162714,26,488,"2015-09-10 19:08:28",test,1,1,1,25258
1162714,27,488,"2015-09-10 19:08:28",testbig,3,3,1,22823
1162714,28,488,"2015-09-10 19:08:28",test,4,3,0,16301
1162714,29,488,"2015-09-10 19:08:28",test,3,5,0,10152
1162714,30,488,"2015-09-10 19:08:28",testbig,5,2,0,18606
1163225,1,325,"2015-09-11 09:27:28",prac_test,3,3,1,4803
1163225,2,325,"2015-09-11 09:27:28",prac_test,1,1,1,6332
1163225,3,325,"2015-09-11 09:27:28",inst2,0,0,1,3008
1163225,4,325,"2015-09-11 09:27:28",testbig,2,2,1,9070
1163225,5,325,"2015-09-11 09:27:28",test,1,1,1,10505
1163225,6,325,"2015-09-11 09:27:28",test,4,4,1,4545
1163225,7,325,"2015-09-11 09:27:28",test,3,3,1,9525
1163225,8,325,"2015-09-11 09:27:28",test,1,1,1,3499
1163225,9,325,"2015-09-11 09:27:28",test,3,3,1,4063
1163225,10,325,"2015-09-11 09:27:28",test,3,3,1,10207
1163225,11,325,"2015-09-11 09:27:28",test,4,5,0,11842
1163225,12,325,"2015-09-11 09:27:28",test,4,4,1,4466
1163225,13,325,"2015-09-11 09:27:28",test,1,1,1,5477
1163225,14,325,"2015-09-11 09:27:28",test,5,5,1,7534
1163225,15,325,"2015-09-11 09:27:28",test,1,4,0,8756
1163225,16,325,"2015-09-11 09:27:28",test,2,5,0,12360
1163225,17,325,"2015-09-11 09:27:28",test,3,3,1,7111
1163225,18,325,"2015-09-11 09:27:28",test,2,2,1,15526
1163225,19,325,"2015-09-11 09:27:28",test,5,5,1,8408
1163225,20,325,"2015-09-11 09:27:28",test,4,5,0,6738
1163225,21,325,"2015-09-11 09:27:28",test,2,5,0,5571
1163225,22,325,"2015-09-11 09:27:28",test,1,1,1,14167
1163225,23,325,"2015-09-11 09:27:28",test,2,5,0,3873
1163225,24,325,"2015-09-11 09:27:28",test,5,5,1,10051
1163225,25,325,"2015-09-11 09:27:28",testsmall,3,1,0,22982
1163225,26,325,"2015-09-11 09:27:28",test,1,1,1,4187
1163225,27,325,"2015-09-11 09:27:28",testbig,3,5,0,10795
1163225,28,325,"2015-09-11 09:27:28",test,4,4,1,9760
1163225,29,325,"2015-09-11 09:27:28",test,3,5,0,15401
1163225,30,325,"2015-09-11 09:27:28",testbig,5,4,0,10078
1163225,31,325,"2015-09-11 09:27:28",testbig,4,1,0,9254
1163228,1,368,"2015-09-11 09:28:12",prac_test,3,3,1,72567
1163228,2,368,"2015-09-11 09:28:12",prac_test,1,1,1,8945
1163228,3,368,"2015-09-11 09:28:12",inst2,0,0,1,5919
1163228,4,368,"2015-09-11 09:28:12",testbig,2,2,1,37977
1163228,5,368,"2015-09-11 09:28:12",test,1,1,1,10811
1163228,6,368,"2015-09-11 09:28:12",test,4,4,1,9886
1163228,7,368,"2015-09-11 09:28:12",test,3,3,1,5004
1163228,8,368,"2015-09-11 09:28:12",test,1,1,1,5835
1163228,9,368,"2015-09-11 09:28:12",test,3,3,1,15911
1163228,10,368,"2015-09-11 09:28:12",test,3,3,1,14896
1163228,11,368,"2015-09-11 09:28:12",test,4,5,0,7143
1163228,12,368,"2015-09-11 09:28:12",test,4,4,1,8437
1163228,13,368,"2015-09-11 09:28:12",test,1,3,0,8532
1163228,14,368,"2015-09-11 09:28:12",test,5,5,1,10700
1163228,15,368,"2015-09-11 09:28:12",test,1,4,0,21713
1163228,16,368,"2015-09-11 09:28:12",test,2,1,0,15349
1163228,17,368,"2015-09-11 09:28:12",test,3,3,1,7188
1163228,18,368,"2015-09-11 09:28:12",test,2,3,0,14804
1163228,19,368,"2015-09-11 09:28:12",test,5,5,1,15957
1163228,20,368,"2015-09-11 09:28:12",test,4,1,0,10746
1163228,21,368,"2015-09-11 09:28:12",test,2,3,0,4726
1163228,22,368,"2015-09-11 09:28:12",test,1,1,1,13466
1163228,23,368,"2015-09-11 09:28:12",test,2,1,0,8191
1163228,24,368,"2015-09-11 09:28:12",test,5,1,0,2137
1163228,25,368,"2015-09-11 09:28:12",testsmall,3,1,0,4476
1163224,1,430,"2015-09-11 09:27:13",prac_test,3,3,1,115589
1163224,2,430,"2015-09-11 09:27:13",prac_test,1,1,1,6901
1163224,3,430,"2015-09-11 09:27:13",inst2,0,0,1,1615
1163224,4,430,"2015-09-11 09:27:13",testbig,2,2,1,8101
1163224,5,430,"2015-09-11 09:27:13",test,1,2,0,27781
1163224,6,430,"2015-09-11 09:27:13",test,4,1,0,10435
1163224,7,430,"2015-09-11 09:27:13",test,3,3,1,12836
1163224,8,430,"2015-09-11 09:27:13",test,1,1,1,8939
1163224,9,430,"2015-09-11 09:27:13",test,3,3,1,12822
1163224,10,430,"2015-09-11 09:27:13",test,3,1,0,10607
1163224,11,430,"2015-09-11 09:27:13",test,4,4,1,26253
1163224,12,430,"2015-09-11 09:27:13",test,4,4,1,8157
1163224,13,430,"2015-09-11 09:27:13",test,1,1,1,8118
1163224,14,430,"2015-09-11 09:27:13",test,5,1,0,12619
1163224,15,430,"2015-09-11 09:27:13",test,1,4,0,11282
1163224,16,430,"2015-09-11 09:27:13",test,2,2,1,21995
1163224,17,430,"2015-09-11 09:27:13",test,3,3,1,20170
1163224,18,430,"2015-09-11 09:27:13",test,2,5,0,12244
1163224,19,430,"2015-09-11 09:27:13",test,5,4,0,8719
1163224,20,430,"2015-09-11 09:27:13",test,4,4,1,8503
1163224,21,430,"2015-09-11 09:27:13",test,2,2,1,10434
1163224,22,430,"2015-09-11 09:27:13",test,1,3,0,4648
1163224,23,430,"2015-09-11 09:27:13",test,2,2,1,5240
1163224,24,430,"2015-09-11 09:27:13",test,5,1,0,3623
1163224,25,430,"2015-09-11 09:27:13",testsmall,3,5,0,6915
1163224,26,430,"2015-09-11 09:27:13",test,1,1,1,5588
1163224,27,430,"2015-09-11 09:27:13",testbig,3,5,0,9115
1163224,28,430,"2015-09-11 09:27:13",test,4,3,0,2081
1163224,29,430,"2015-09-11 09:27:13",test,3,5,0,2063
1163308,1,169,"2015-09-11 10:33:19",prac_test,3,3,1,51239
1163308,2,169,"2015-09-11 10:33:19",prac_test,1,1,1,39633
1163308,3,169,"2015-09-11 10:33:19",inst2,0,0,1,833
1163308,4,169,"2015-09-11 10:33:19",testbig,2,2,1,11056
1163308,5,169,"2015-09-11 10:33:19",test,1,4,0,19841
1163308,6,169,"2015-09-11 10:33:19",test,4,1,0,13915
1163308,7,169,"2015-09-11 10:33:19",test,3,2,0,18426
1497463,1,39,"2016-06-06 08:26:12",prac_test,3,3,1,1831
1497517,1,1294,"2016-06-06 09:19:55",prac_test,3,3,1,18080
1497517,2,1294,"2016-06-06 09:19:55",prac_test,1,1,1,18599
1497517,3,1294,"2016-06-06 09:19:55",inst2,0,0,1,965353
1497556,1,1155,"2016-06-06 10:01:15",prac_test,3,3,1,161824
1497611,1,203,"2016-06-06 10:44:05",prac_test,3,3,1,22982
1497611,2,203,"2016-06-06 10:44:05",prac_test,1,1,1,3860
1497611,3,203,"2016-06-06 10:44:05",inst2,0,0,1,3619
1497611,4,203,"2016-06-06 10:44:05",testbig,2,2,1,3267
1497611,5,203,"2016-06-06 10:44:05",test,1,1,1,9700
1497611,6,203,"2016-06-06 10:44:05",test,4,4,1,9783
1497611,7,203,"2016-06-06 10:44:05",test,3,3,1,5106
1497611,8,203,"2016-06-06 10:44:05",test,1,1,1,7563
1497611,9,203,"2016-06-06 10:44:05",test,3,3,1,16724
1497611,10,203,"2016-06-06 10:44:05",test,3,1,0,11751
1497611,11,203,"2016-06-06 10:44:05",test,4,5,0,7328
1497611,12,203,"2016-06-06 10:44:05",test,4,4,1,27881
1497611,13,203,"2016-06-06 10:44:05",test,1,1,1,3816
1497611,14,203,"2016-06-06 10:44:05",test,5,1,0,3015
1497611,15,203,"2016-06-06 10:44:05",test,1,3,0,12078
1497611,16,203,"2016-06-06 10:44:05",test,2,1,0,37119
1497607,1,1378,"2016-06-06 10:34:09",prac_test,3,3,1,9438
1497607,2,1378,"2016-06-06 10:34:09",prac_test,1,1,1,40378
1497653,1,179,"2016-06-06 11:17:02",prac_test,3,3,1,8994
1497653,2,179,"2016-06-06 11:17:02",prac_test,1,1,1,12240
1497653,3,179,"2016-06-06 11:17:02",inst2,0,0,1,1124
1497653,4,179,"2016-06-06 11:17:02",testbig,2,2,1,21646
1497653,5,179,"2016-06-06 11:17:02",test,1,1,1,24902
1497653,6,179,"2016-06-06 11:17:02",test,4,2,0,3662
1497653,7,179,"2016-06-06 11:17:02",test,3,3,1,3072
1497653,8,179,"2016-06-06 11:17:02",test,1,1,1,4335
1497653,9,179,"2016-06-06 11:17:02",test,3,2,0,11854
1497653,10,179,"2016-06-06 11:17:02",test,3,3,1,5365
1497653,11,179,"2016-06-06 11:17:02",test,4,5,0,22428
1497653,12,179,"2016-06-06 11:17:02",test,4,4,1,5277
1497653,13,179,"2016-06-06 11:17:02",test,1,1,1,3186
1497653,14,179,"2016-06-06 11:17:02",test,5,1,0,11169
1497653,15,179,"2016-06-06 11:17:02",test,1,4,0,6876
1497653,16,179,"2016-06-06 11:17:02",test,2,4,0,16039
1497658,1,156,"2016-06-06 11:21:33",prac_test,3,3,1,28922
1497658,2,156,"2016-06-06 11:21:33",prac_test,1,1,1,5217
1497658,3,156,"2016-06-06 11:21:33",inst2,0,0,1,13504
1497658,4,156,"2016-06-06 11:21:33",testbig,2,2,1,12767
1497658,5,156,"2016-06-06 11:21:33",test,1,1,1,7630
1497658,6,156,"2016-06-06 11:21:33",test,4,4,1,6163
1497658,7,156,"2016-06-06 11:21:33",test,3,3,1,4643
1497658,8,156,"2016-06-06 11:21:33",test,1,1,1,4774
1497658,9,156,"2016-06-06 11:21:33",test,3,4,0,19593
1497658,10,156,"2016-06-06 11:21:33",test,3,1,0,8402
1497658,11,156,"2016-06-06 11:21:33",test,4,5,0,14336
1497654,1,1346,"2016-06-06 11:18:37",prac_test,3,3,1,16827
1497654,2,1346,"2016-06-06 11:18:37",prac_test,1,1,1,13623
1497654,3,1346,"2016-06-06 11:18:37",inst2,0,0,1,1660
1497654,4,1346,"2016-06-06 11:18:37",testbig,2,2,1,41055
1497654,5,1346,"2016-06-06 11:18:37",test,1,1,1,29061
1497654,6,1346,"2016-06-06 11:18:37",test,4,3,0,3338
1497654,7,1346,"2016-06-06 11:18:37",test,3,3,1,89161
1497654,8,1346,"2016-06-06 11:18:37",test,1,1,1,184536
1497654,9,1346,"2016-06-06 11:18:37",test,3,3,1,86663
1497654,10,1346,"2016-06-06 11:18:37",test,3,3,1,84121
1497654,11,1346,"2016-06-06 11:18:37",test,4,4,1,97217
1497654,12,1346,"2016-06-06 11:18:37",test,4,4,1,60352
1497654,13,1346,"2016-06-06 11:18:37",test,1,1,1,41549
1497654,14,1346,"2016-06-06 11:18:37",test,5,5,1,20630
1497654,15,1346,"2016-06-06 11:18:37",test,1,5,0,47072
1497654,16,1346,"2016-06-06 11:18:37",test,2,2,1,14461
1497654,17,1346,"2016-06-06 11:18:37",test,3,3,1,35538
1497654,18,1346,"2016-06-06 11:18:37",test,2,3,0,62619
1497654,19,1346,"2016-06-06 11:18:37",test,5,5,1,31579
1497654,20,1346,"2016-06-06 11:18:37",test,4,2,0,44372
1497654,21,1346,"2016-06-06 11:18:37",test,2,5,0,25885
1497654,22,1346,"2016-06-06 11:18:37",test,1,1,1,28197
1497654,23,1346,"2016-06-06 11:18:37",test,2,4,0,38048
1497654,24,1346,"2016-06-06 11:18:37",test,5,5,1,18319
1497654,25,1346,"2016-06-06 11:18:37",testsmall,3,1,0,21860
1497654,26,1346,"2016-06-06 11:18:37",test,1,1,1,8696
1497654,27,1346,"2016-06-06 11:18:37",testbig,3,1,0,23856
1497654,28,1346,"2016-06-06 11:18:37",test,4,5,0,19410
1497654,29,1346,"2016-06-06 11:18:37",test,3,3,1,30717
1497654,30,1346,"2016-06-06 11:18:37",testbig,5,3,0,50860
1497654,31,1346,"2016-06-06 11:18:37",testbig,4,1,0,30508
1497654,32,1346,"2016-06-06 11:18:37",test,5,1,0,13463
1497753,1,833,"2016-06-06 13:30:36",prac_test,3,3,1,13755
1497753,2,833,"2016-06-06 13:30:36",prac_test,1,1,1,6457
1497753,3,833,"2016-06-06 13:30:36",inst2,0,0,1,16730
1497753,4,833,"2016-06-06 13:30:36",testbig,2,2,1,1892
1497753,5,833,"2016-06-06 13:30:36",test,1,1,1,4003
1497753,6,833,"2016-06-06 13:30:36",test,4,4,1,2905
1497753,7,833,"2016-06-06 13:30:36",test,3,3,1,3923
1497753,8,833,"2016-06-06 13:30:36",test,1,1,1,1985
1497753,9,833,"2016-06-06 13:30:36",test,3,3,1,1861
1497753,10,833,"2016-06-06 13:30:36",test,3,3,1,6278
1497753,11,833,"2016-06-06 13:30:36",test,4,4,1,9947
1497753,12,833,"2016-06-06 13:30:36",test,4,4,1,7495
1497753,13,833,"2016-06-06 13:30:36",test,1,1,1,3109
1497753,14,833,"2016-06-06 13:30:36",test,5,5,1,3515
1497753,15,833,"2016-06-06 13:30:36",test,1,1,1,5875
1497753,16,833,"2016-06-06 13:30:36",test,2,2,1,12218
1497753,17,833,"2016-06-06 13:30:36",test,3,3,1,3624
1497753,18,833,"2016-06-06 13:30:36",test,2,2,1,12084
1497753,19,833,"2016-06-06 13:30:36",test,5,5,1,4471
1497753,20,833,"2016-06-06 13:30:36",test,4,4,1,6247
1497753,21,833,"2016-06-06 13:30:36",test,2,2,1,4528
1497753,22,833,"2016-06-06 13:30:36",test,1,1,1,17258
1497753,23,833,"2016-06-06 13:30:36",test,2,2,1,7994
1497753,24,833,"2016-06-06 13:30:36",test,5,5,1,11908
1497753,25,833,"2016-06-06 13:30:36",testsmall,3,3,1,26763
1497753,26,833,"2016-06-06 13:30:36",test,1,2,0,2487
1497753,27,833,"2016-06-06 13:30:36",testbig,3,3,1,8818
1497753,28,833,"2016-06-06 13:30:36",test,4,4,1,14594
1497753,29,833,"2016-06-06 13:30:36",test,3,3,1,18662
1497753,30,833,"2016-06-06 13:30:36",testbig,5,5,1,24585
1497753,31,833,"2016-06-06 13:30:36",testbig,4,4,1,38653
1497753,32,833,"2016-06-06 13:30:36",test,5,5,1,11938
1497753,33,833,"2016-06-06 13:30:36",test,4,4,1,24426
1497753,34,833,"2016-06-06 13:30:36",test,1,1,1,15331
1497753,35,833,"2016-06-06 13:30:36",testsmall,5,3,0,70100
1497753,36,833,"2016-06-06 13:30:36",test,3,1,0,37460
1497753,37,833,"2016-06-06 13:30:36",test,3,1,0,78472
1498515,1,157,"2016-06-07 09:59:20",prac_test,3,3,1,46514
1498515,2,157,"2016-06-07 09:59:20",prac_test,1,1,1,2392
1498515,3,157,"2016-06-07 09:59:20",inst2,0,0,1,3949
1498515,4,157,"2016-06-07 09:59:20",testbig,2,2,1,12048
1498515,5,157,"2016-06-07 09:59:20",test,1,1,1,28206
1498515,6,157,"2016-06-07 09:59:20",test,4,4,1,6437
1498515,7,157,"2016-06-07 09:59:20",test,3,3,1,4655
1498515,8,157,"2016-06-07 09:59:20",test,1,4,0,7222
1498515,9,157,"2016-06-07 09:59:20",test,3,4,0,6931
1498515,10,157,"2016-06-07 09:59:20",test,3,1,0,7602
1498516,1,286,"2016-06-07 09:59:54",prac_test,3,3,1,6631
1498516,2,286,"2016-06-07 09:59:54",prac_test,1,1,1,5009
1498516,3,286,"2016-06-07 09:59:54",inst2,0,0,1,1070
1498516,4,286,"2016-06-07 09:59:54",testbig,2,2,1,6618
1498516,5,286,"2016-06-07 09:59:54",test,1,3,0,22810
1498516,6,286,"2016-06-07 09:59:54",test,4,4,1,17282
1498516,7,286,"2016-06-07 09:59:54",test,3,3,1,9931
1498516,8,286,"2016-06-07 09:59:54",test,1,1,1,3854
1498516,9,286,"2016-06-07 09:59:54",test,3,3,1,9781
1498516,10,286,"2016-06-07 09:59:54",test,3,3,1,24679
1498516,11,286,"2016-06-07 09:59:54",test,4,3,0,4084
1498516,12,286,"2016-06-07 09:59:54",test,4,4,1,4044
1498516,13,286,"2016-06-07 09:59:54",test,1,3,0,7493
1498516,14,286,"2016-06-07 09:59:54",test,5,1,0,5345
1498516,15,286,"2016-06-07 09:59:54",test,1,1,1,27637
1498516,16,286,"2016-06-07 09:59:54",test,2,4,0,31868
1498516,17,286,"2016-06-07 09:59:54",test,3,3,1,5371
1498516,18,286,"2016-06-07 09:59:54",test,2,4,0,23639
1498516,19,286,"2016-06-07 09:59:54",test,5,2,0,22422
1498516,20,286,"2016-06-07 09:59:54",test,4,3,0,8546
1498468,1,1218,"2016-06-07 09:48:20",prac_test,3,3,1,310146
1498468,2,1218,"2016-06-07 09:48:20",prac_test,1,1,1,4232
1498468,3,1218,"2016-06-07 09:48:20",inst2,0,0,1,4513
1498468,4,1218,"2016-06-07 09:48:20",testbig,2,2,1,7711
1498468,5,1218,"2016-06-07 09:48:20",test,1,1,1,17071
1498468,6,1218,"2016-06-07 09:48:20",test,4,4,1,2438
1498468,7,1218,"2016-06-07 09:48:20",test,3,3,1,12860
1498468,8,1218,"2016-06-07 09:48:20",test,1,1,1,2373
1498468,9,1218,"2016-06-07 09:48:20",test,3,3,1,3514
1498468,10,1218,"2016-06-07 09:48:20",test,3,3,1,7134
1498468,11,1218,"2016-06-07 09:48:20",test,4,4,1,3530
1498468,12,1218,"2016-06-07 09:48:20",test,4,4,1,3339
1498468,13,1218,"2016-06-07 09:48:20",test,1,1,1,1908
1498468,14,1218,"2016-06-07 09:48:20",test,5,5,1,3093
1498468,15,1218,"2016-06-07 09:48:20",test,1,1,1,7446
1498468,16,1218,"2016-06-07 09:48:20",test,2,2,1,4373
1498468,17,1218,"2016-06-07 09:48:20",test,3,3,1,4167
1498468,18,1218,"2016-06-07 09:48:20",test,2,2,1,3854
1498468,19,1218,"2016-06-07 09:48:20",test,5,5,1,8525
1498468,20,1218,"2016-06-07 09:48:20",test,4,4,1,4404
1498468,21,1218,"2016-06-07 09:48:20",test,2,1,0,25913
1498468,22,1218,"2016-06-07 09:48:20",test,1,1,1,9770
1498468,23,1218,"2016-06-07 09:48:20",test,2,2,1,14740
1498468,24,1218,"2016-06-07 09:48:20",test,5,5,1,10553
1498468,25,1218,"2016-06-07 09:48:20",testsmall,3,3,1,11314
1498468,26,1218,"2016-06-07 09:48:20",test,1,1,1,6381
1498468,27,1218,"2016-06-07 09:48:20",testbig,3,3,1,8273
1498468,28,1218,"2016-06-07 09:48:20",test,4,4,1,3904
1498468,29,1218,"2016-06-07 09:48:20",test,3,3,1,7726
1498468,30,1218,"2016-06-07 09:48:20",testbig,5,5,1,3857
1498468,31,1218,"2016-06-07 09:48:20",testbig,4,4,1,13000
1498468,32,1218,"2016-06-07 09:48:20",test,5,5,1,8802
1498468,33,1218,"2016-06-07 09:48:20",test,4,4,1,26041
1498468,34,1218,"2016-06-07 09:48:20",test,1,1,1,18756
1498468,35,1218,"2016-06-07 09:48:20",testsmall,5,4,0,244646
1498468,36,1218,"2016-06-07 09:48:20",test,3,3,1,33685
1498468,37,1218,"2016-06-07 09:48:20",test,3,3,1,39141
1498468,38,1218,"2016-06-07 09:48:20",testbig,1,5,0,90357
