SubjectID,1,2,3,4,5,6,7,8,9,10,11,30,6,7,60,400,40,4,4000,1,80,40,pvTotal,pvAvg,NOTES
S1-02-03,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-02-07,,6,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0.09,
S1-02-08,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-02-15,30,6,7,60,400,40,4,,,,,1,1,1,1,1,1,1,0,0,0,0,7,0.64,
S1-03-04,30,6,7,60,400,40,2,,,,,1,1,1,1,1,1,0,0,0,0,0,6,0.55,
S1-03-05,30,6,7,60,400,50,4,4000,1,80,40,1,1,1,1,1,0,1,1,1,1,1,10,0.91,
S1-03-06,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,Did not answer any
S1-03-09,,6,7,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,2,0.18,
S1-03-14,,6,7,60,50,100,800,900,101,8900,80000,0,1,1,1,0,0,0,0,0,0,0,3,0.27,
S1-03-15,30,36,7,60,,,,,,,,1,0,1,1,0,0,0,0,0,0,0,3,0.27,
S1-04-01,30,6,7,60,400,40,4,4000,1,7995,42,1,1,1,1,1,1,1,1,1,0,0,9,0.82,
S1-04-03,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-04-04,36,6,57,66,4854,,,,1,7995,42,0,1,0,0,0,0,0,0,1,0,0,2,0.18,
S1-04-07,30,6,7,30,4000,,,,,,42,1,1,1,0,0,0,0,0,0,0,0,3,0.27,
S1-04-08,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-04-11,36,26,7,66,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0.09,
S1-04-17,13,6,7,60,400,40,,,,,,0,1,1,1,1,1,0,0,0,0,0,5,0.45,
S1-04-18,30,6,,,54,50,2,100,,,,1,1,0,0,0,0,0,0,0,0,0,2,0.18,
S1-07-02,30,6,7,60,400,40,4,4000,1,80,40,1,1,1,1,1,1,1,1,1,1,1,11,1.00,
S1-07-05,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,Did not answer any
S1-07-11,30,6,57,63,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,2,0.18,
S1-07-18,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-07-20,30,6,7,60,100,42,6,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-09-01,29,6,0,60,4000,,,,,,,0,1,0,1,0,0,0,0,0,0,0,2,0.18,
S1-09-05,30,6,7,60,4000,1112,244,777,111,411,81118,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-09-06,30,,,63,99,42,8,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0.09,
S1-09-07,29,6,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0.09,
S1-09-11,20,6,7,60,200,4,3,3000,,,,0,1,1,1,0,0,0,0,0,0,0,3,0.27,
S1-09-18,30,6,7,60,4,4,6,4,61,8,4,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-09-19,,6,,,100,99,200,1000,200,2000,2000,0,1,0,0,0,0,0,0,0,0,0,1,0.09,
S1-10-01,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-10-02,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-10-06,30,6,7,60,400,40,4,4000,,80,40,1,1,1,1,1,1,1,1,0,1,1,10,0.91,
S1-10-07,30,6,7,3,400,40,4,,,80,40,1,1,1,0,1,1,1,0,0,1,1,8,0.73,
S1-10-08,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-10-09,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-10-12,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-10-13,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-11-01,30,6,7,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,3,0.27,
S1-11-02,30,6,7,60,,42,4,,,,,1,1,1,1,0,0,1,0,0,0,0,5,0.45,
S1-11-03,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-11-04,,6,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0.09,
S1-11-09,,6,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0.09,
S1-11-10,70,6,7,60,100,100,,,,,,0,1,1,1,0,0,0,0,0,0,0,3,0.27,
S1-11-11,,6,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0.09,
S1-11-17,36,6,43,68,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0.09,
S1-12-01,30,6,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,2,0.18,
S1-12-02,30,6,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,2,0.18,
S1-12-04,,6,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0.09,
S1-12-05,14,6,7,60,100,1010,,,,,,0,1,1,1,0,0,0,0,0,0,0,3,0.27,
S1-12-08,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,
S1-12-10,20,6,7,66,10,2,3,481,,,,0,1,1,0,0,0,0,0,0,0,0,2,0.18,
S1-12-11,36,26,7,60,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,2,0.18,
S1-12-12,30,6,7,60,100,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-12-13,14,6,7,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,2,0.18,
S1-12-15,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-14-01,30,6,7,60,,,,2000,300,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-14-02,36,,,66,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,
S1-14-07,30,6,7,60,,498,4,,,,,1,1,1,1,0,0,1,0,0,0,0,5,0.45,
S1-14-09,30,6,7,60,400,40,4,,1,,,1,1,1,1,1,1,1,0,1,0,0,8,0.73,
S1-14-11,30,6,70,60,"5,4",40,4,,,,,1,1,0,1,0,1,1,0,0,0,0,5,0.45,
S1-14-12,30,6,7,60,400,40,4,,1,80,40,1,1,1,1,1,1,1,0,1,1,1,10,0.91,
S1-14-14,30,6,7,60,81,10,40,14002,100,50016,900,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-14-15,30,6,7,60,400,40,4,,,,,1,1,1,1,1,1,1,0,0,0,0,7,0.64,
S1-14-17,30,6,7,60,100,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-15-01,36,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,
S1-15-02,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-15-04,24,6,7,60,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,3,0.27,
S1-15-05,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S1-15-08,30,6,7,60,400,40,4,4000,1,88,40,1,1,1,1,1,1,1,1,1,0,1,10,0.91,
S1-15-09,30,6,7,60,400,40,40,4000,1,,,1,1,1,1,1,1,0,1,1,0,0,8,0.73,
S1-15-10,30,6,7,60,42,42,4,,,,,1,1,1,1,0,0,1,0,0,0,0,5,0.45,
S1-15-11,30,6,7,60,100,40,7,,,,,1,1,1,1,0,1,0,0,0,0,0,5,0.45,
S2-03-01,30,6,7,60,400,40,6,4000,1,8,40,1,1,1,1,1,1,0,1,1,0,1,9,0.82,
S2-03-02,30,6,7,60,400,40,4,4000,1,8,,1,1,1,1,1,1,1,1,1,0,0,9,0.82,
S2-03-03,30,6,7,60,400,40,6,4000,1,8,4,1,1,1,1,1,1,0,1,1,0,0,8,0.73,
S2-03-04,30,6,7,60,400,40,6,400,1,800,42,1,1,1,1,1,1,0,0,1,0,0,7,0.64,
S2-03-13,36,6,7,3,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,2,0.18,
S2-04-01,30,6,7,60,400,40,4,4000,1,80,40,1,1,1,1,1,1,1,1,1,1,1,11,1.00,
S2-04-05,30,6,7,60,100,40,40,60,100,50,90,1,1,1,1,0,1,0,0,0,0,0,5,0.45,
S2-04-07,30,6,7,60,400,40,6,4000,1,80,40,1,1,1,1,1,1,0,1,1,1,1,10,0.91,
S2-04-08,30,6,7,60,400,40,4,4000,1,0,40,1,1,1,1,1,1,1,1,1,0,1,10,0.91,
S2-04-09,30,6,7,60,400,40,4,4000,1,80,40,1,1,1,1,1,1,1,1,1,1,1,11,1.00,
S2-04-10,30,6,7,60,40,40,6,40,1,8,40,1,1,1,1,0,1,0,0,1,0,1,7,0.64,
S2-04-11,30,6,7,60,400,40,2,,1,,40,1,1,1,1,1,1,0,0,1,0,1,8,0.73,the subject wrote 'nothing' as answer
S2-04-12,30,6,7,60,400,40,4,,,,,1,1,1,1,1,1,1,0,0,0,0,7,0.64,
S2-04-16,30,6,7,60,400,42,6,4000,1,80,40,1,1,1,1,1,0,0,1,1,1,1,9,0.82,
S2-04-17,30,6,7,60,400,40,4,4000,1,80,40,1,1,1,1,1,1,1,1,1,1,1,11,1.00,
S2-04-18,30,6,7,60,400,40,4,4000,1,80,4,1,1,1,1,1,1,1,1,1,1,0,10,0.91,
S2-05-02,36,26,7,66,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0.09,
S2-08-01,30,6,7,60,400,40,4,400,71,80,90,1,1,1,1,1,1,1,0,0,1,0,8,0.73,
S2-08-03,30,6,7,60,400,40,4,400,71,80,,1,1,1,1,1,1,1,0,0,1,0,8,0.73,
S2-09-05,30,6,7,60,400,40,6,1000,1,80,42,1,1,1,1,1,1,0,0,1,1,0,8,0.73,
S2-09-07,30,6,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,2,0.18,
S2-09-08,30,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0.09,
S2-09-10,30,6,7,60,400,40,4,400,1,,,1,1,1,1,1,1,1,0,1,0,0,8,0.73,
S2-09-13,30,6,7,60,400,40,4,4000,1,8,40,1,1,1,1,1,1,1,1,1,0,1,10,0.91,
S2-09-14,30,6,,,254,,,,,,,1,1,0,0,0,0,0,0,0,0,0,2,0.18,
S2-09-19,30,6,7,60,,4,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S2-09-20,30,6,7,60,400,40,4,4000,1,88,40,1,1,1,1,1,1,1,1,1,0,1,10,0.91,
S2-10-02,30,6,7,60,400,,,400,,85,42,1,1,1,1,1,0,0,0,0,0,0,5,0.45,
S2-10-03,30,6,7,,,40,,,,,,1,1,1,0,0,1,0,0,0,0,0,4,0.36,
S2-10-05,30,6,7,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,3,0.27,
S2-10-10,30,16,7,60,400,40,6,4000,,80,,1,0,1,1,1,1,0,1,0,1,0,7,0.64,
S2-10-11,30,6,7,60,400,40,2,0,1,8,40,1,1,1,1,1,1,0,0,1,0,1,8,0.73,
S2-10-13,30,6,7,60,400,40,2,4000,1,80,40,1,1,1,1,1,1,0,1,1,1,1,10,0.91,
S2-10-14,10,6,47,6,400,,,,,,,0,1,0,0,1,0,0,0,0,0,0,2,0.18,
S2-10-15,10,6,7,60,400,4,4,4000,1,8,4,0,1,1,1,1,0,1,1,1,0,0,7,0.64,
S2-10-18,30,6,7,60,400,40,4,70,1,800,2,1,1,1,1,1,1,1,0,1,0,0,8,0.73,
S2-10-20,,6,7,,,40,,,,,,0,1,1,0,0,1,0,0,0,0,0,3,0.27,
S2-13-01,30,6,7,60,400,40,6,4000,1,80,40,1,1,1,1,1,1,0,1,1,1,1,10,0.91,
S2-13-02,30,6,7,60,104,400,784,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S2-13-04,30,6,7,60,400,40,4,4000,1,88,40,1,1,1,1,1,1,1,1,1,0,1,10,0.91,
S2-13-05,30,6,7,60,400,40,4,4000,1,80,40,1,1,1,1,1,1,1,1,1,1,1,11,1.00,
S2-13-06,30,6,7,60,400,,,,,,,1,1,1,1,1,0,0,0,0,0,0,5,0.45,
S2-13-09,30,6,7,60,100,42,4,400,76,80,40,1,1,1,1,0,0,1,0,0,1,1,7,0.64,
S2-13-12,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S2-13-15,30,6,7,60,400,40,4,4000,1,,,1,1,1,1,1,1,1,1,1,0,0,9,0.82,
S2-13-18,10,5,8,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,
S2-13-19,30,6,7,60,5,4,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S2-13-20,30,6,7,60,400,40,4,4000,1,88,42,1,1,1,1,1,1,1,1,1,0,0,9,0.82,
S2-13-21,,6,7,,,,,,,800,400,0,1,1,0,0,0,0,0,0,0,0,2,0.18,
S2-16-01,30,6,7,60,400,4,4,4000,1,80,40,1,1,1,1,1,0,1,1,1,1,1,10,0.91,
S2-16-05,30,6,7,60,400,428,4,,,,,1,1,1,1,1,0,1,0,0,0,0,6,0.55,
S2-16-07,30,6,7,60,,,4,,,,,1,1,1,1,0,0,1,0,0,0,0,5,0.45,
S2-16-08,30,6,7,60,400,40,6,4000,601,80,42,1,1,1,1,1,1,0,1,0,1,0,8,0.73,
S2-16-09,30,6,7,60,400,40,4,1100,1,8,40,1,1,1,1,1,1,1,0,1,0,1,9,0.82,
S2-16-11,6,13,15,15,30,29,42,66,76,78,97,0,0,0,0,0,0,0,0,0,0,0,0,0.00,
S2-16-14,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S2-16-15,30,6,7,60,400,40,4,4000,1,80,40,1,1,1,1,1,1,1,1,1,1,1,11,1.00,
S2-16-17,36,26,28,67,54,400,600,400,400,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,
S2-16-18,,6,7,,,42,,,,,,0,1,1,0,0,0,0,0,0,0,0,2,0.18,
S2-16-19,30,6,7,60,400,40,4,4000,1,80,40,1,1,1,1,1,1,1,1,1,1,1,11,1.00,
S2-16-20,30,6,7,60,400,540,4,4000,1,80,40,1,1,1,1,1,0,1,1,1,1,1,10,0.91,
S2-17-02,30,6,7,60,400,40,4,4000,71,80,40,1,1,1,1,1,1,1,1,0,1,1,10,0.91,
S2-17-03,,6,7,60,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,3,0.27,
S2-17-04,30,6,7,60,400,40,4,400,1,800,40,1,1,1,1,1,1,1,0,1,0,1,9,0.82,
S2-17-05,30,6,7,60,400,40,4,4000,1,80,40,1,1,1,1,1,1,1,1,1,1,1,11,1.00,
S2-17-06,30,6,7,60,400,40,4,7,1,88,40,1,1,1,1,1,1,1,0,1,0,1,9,0.82,
S2-17-07,30,6,7,60,400,40,6,7,1,8,9,1,1,1,1,1,1,0,0,1,0,0,7,0.64,
S2-17-08,30,6,7,60,100,40,6,4000,1000,80,40,1,1,1,1,0,1,0,1,0,1,1,8,0.73,
S2-17-09,30,6,7,6,100,42,6,,1000,,900,1,1,1,0,0,0,0,0,0,0,0,3,0.27,
S2-17-10,30,6,7,60,400,40,4,4000,1,80,40,1,1,1,1,1,1,1,1,1,1,1,11,1.00,
S2-17-11,30,6,7,60,400,40,44,,,80,,1,1,1,1,1,1,0,0,0,1,0,7,0.64,
S2-17-12,30,16,0,60,90,480,,,,,800,1,0,0,1,0,0,0,0,0,0,0,2,0.18,
S2-17-13,30,6,7,60,400,4,3,40,1,5,42,1,1,1,1,1,0,0,0,1,0,0,6,0.55,
S2-17-14,30,6,7,60,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S2-17-15,30,6,7,60,400,40,4,4000,1,80,40,1,1,1,1,1,1,1,1,1,1,1,11,1.00,
S2-17-16,,6,7,60,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,3,0.27,
S2-17-17,30,6,7,60,40,40,4,7,1,,,1,1,1,1,0,1,1,0,1,0,0,7,0.64,
S2-17-19,30,6,7,60,100,40,6,400,,80,40,1,1,1,1,0,1,0,0,0,1,1,7,0.64,
S2-18-01,30,6,7,60,400,40,4,4000,1,,40,1,1,1,1,1,1,1,1,1,0,1,10,0.91,
S2-18-02,30,6,7,60,400,40,4,4000,1,80,40,1,1,1,1,1,1,1,1,1,1,1,11,1.00,
S2-18-06,30,6,7,66,4000,50,42,,,,,1,1,1,0,0,0,0,0,0,0,0,3,0.27,
S2-18-07,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,Did not answer any
S2-18-09,30,6,7,60,400,42,5,,,,,1,1,1,1,1,0,0,0,0,0,0,5,0.45,
S2-18-10,30,6,7,60,400,,,4,,,,1,1,1,1,1,0,0,0,0,0,0,5,0.45,
S2-18-11,30,6,7,60,54,400,,,,,,1,1,1,1,0,0,0,0,0,0,0,4,0.36,
S2-18-12,30,6,7,60,400,40,6,4000,,80,40,1,1,1,1,1,1,0,1,0,1,1,9,0.82,
S2-18-13,30,6,7,60,400,40,4,4000,1,80,4,1,1,1,1,1,1,1,1,1,1,0,10,0.91,
S2-18-15,30,6,7,60,400,40,4,4000,1,80,40,1,1,1,1,1,1,1,1,1,1,1,11,1.00,
S2-18-16,30,7,7,60,400,4,6,400,1,8,3,1,0,1,1,1,0,0,0,1,0,0,5,0.45,
S2-18-17,30,6,7,60,100,40,6,47,71,80,40,1,1,1,1,0,1,0,0,0,1,1,7,0.64,
S2-18-19,30,6,7,60,400,40,4,4000,1,80,40,1,1,1,1,1,1,1,1,1,1,1,11,1.00,
S2-18-20,30,6,7,60,400,40,4,4000,1,80,40,1,1,1,1,1,1,1,1,1,1,1,11,1.00,
